id,trigger,conditions,script,text,options,notes
nskr_kq_elizaOffer,nskr_kqElizaOffer,,"AddText ""\""With this power the sector will be free. No masters - no rules, right captain?\"" She waits for your response, even though she already knows the answer.""","""I will hand over the disks to you. You will find the Cache with the help of those Kesteven goons. And then you will bring back the Unlimited Production Chip to us.""","nskr_kq_elizaAgreeLie:Agree (lie)
nskr_kq_elizaAgree:Agree",
nskr_kq_elizaAgree,DialogOptionSelected,$option == nskr_kq_elizaAgree,"nskr_quest kq set ELIZA_AGREED_SINCERELY
AddText ""Wait, you really agree with her? Oh dear."" gray
FireBest nskr_kqElizaMonitoring
FireBest nskr_kqElizaDisks",,,
nskr_kq_elizaAgreeLie,DialogOptionSelected,$option == nskr_kq_elizaAgreeLie,"FireBest nskr_kqElizaMonitoring
AddText ""Yes, make her do all the work for you."" gray
FireBest nskr_kqElizaDisks",,,
nskr_kq_elizaMonitoring,nskr_kqElizaMonitoring,,,"""I'll be monitoring your progress from here captain. Good luck."" She finishes with a sly smile.",,
nskr_kq_elizaDisks,nskr_kqElizaDisks,,"nskr_quest kq set ELIZA_DIALOG_FINISHED
nskr_quest kq set ELIZA_HELPED
nskr_quest kq do elizaHandOver
AddTextSmall ""Acquired Data Disk #2"" gray
SetTextHighlights ""Data Disk #2""
AddTextSmall ""Acquired Data Disk #1"" gray
SetTextHighlights ""Data Disk #1""
PlaySound ui_rep_raise
nskr_quest kq do elizaToPort","As you leave, Eliza's crew helps load the two disks into your cargo shuttle.",defaultLeave:Leave,
,,,,,,
nskr_kq_elizaMovedBullet,nskr_kqIntelBullets,"$nskr_intel_key == job5
$nskr_intel_update == elizaMoved","SetTextHighlightColors 255,0,0,255
SetTextHighlights Eliza","With the conditions deteriorating on $nskr_kq_elizaFormer, Eliza has moved her operations to $nskr_kq_delveElizaMarket.",,The Delve update KestevenElizaModule sends when her market is decivilized; the color is the pirate faction's color
,,,,,,
# KESTEVEN QUESTLINE: COLLECTOR,,,,,,
nskr_kq_ttCollectorHail,BeginFleetEncounter,"$faction.id == tritachyon score:1000
!$ignorePlayerCommRequests
$isHostile
$nskr_kq_ttCollector",HailPlayer,,,
nskr_kq_ttCollectorOpen,OpenCommLink,"$faction.id == tritachyon score:100
$entity.isHostile
!$ignorePlayerCommRequests
$entity.nskr_kq_ttCollector
!nskr_quest kq flag COLLECTOR_PAID",,"""You have something we need $playerName. We know you are working with those snakes from Kesteven."" $HeOrShe shakes $hisOrHer head in disapproval.
""Don't think you just own the whole sector like that, it's time we even the score. Hand over those Artifact Electronics you have and we can call it even captain.""",nskr_kq_ttCollectorDemand:Continue,
nskr_kq_ttCollectorDemand,DialogOptionSelected,$option == nskr_kq_ttCollectorDemand,"FireBest nskr_kqTtCollectorDemand
$entity.ignorePlayerCommRequests = true 10",,,
nskr_kq_ttCollectorDemandNone,nskr_kqTtCollectorDemand,,,"""Seems like you don't have enough cargo to give us anything.""","nskr_kq_ttCollectorNoPay:""Yeah, uhhh... I Don't have any of that stuff.""",Fallback: no Artifact Electronics
nskr_kq_ttCollectorDemandSome,nskr_kqTtCollectorDemand,nskr_quest kq check ttCollectorCanPaySome,"AddText ""\""Just give us all the cargo, and we can stay civilized about this.\""""","""Our scans show you have $nskr_kq_ttCollectorPayment units of Artifact Electronics.""","nskr_kq_ttCollectorPay:Hand over the $nskr_kq_ttCollectorPayment units of Artifact Electronics
nskr_kq_ttCollectorFight:""No, I don't think I will.""","The demand is everything held, so ttCollectorCanPayAll never passes"
nskr_kq_ttCollectorPay,DialogOptionSelected,$option == nskr_kq_ttCollectorPay,"nskr_quest kq do ttCollectorPay
AdjustRep tritachyon 5
AdjustRepActivePerson COOPERATIVE 10
PlaySound ui_rep_raise
unset $entity.ignorePlayerCommRequests
nskr_quest kq do ttCollectorLeave
MakeOtherFleetAllowDisengage true
MakeOtherFleetNonAggressive true","$personName smirks. ""Pleasure doing business with you captain.""",nskr_kq_ttCollectorExit:Leave,"ttCollectorPay takes every unit with the vanilla receipt, sets COLLECTOR_PAID and removes the fleet's hostile flags; ttCollectorLeave sends it to a Tri-Tachyon market"
nskr_kq_ttCollectorExit,DialogOptionSelected,$option == nskr_kq_ttCollectorExit,"EndConversation
ShowDefaultVisual",You cut the comm link.,,
nskr_kq_ttCollectorNoPay,DialogOptionSelected,$option == nskr_kq_ttCollectorNoPay,,"""Looks like it's time to use *other* means."" $HeOrShe has a ruthless grin.",nskr_kq_ttCollectorFight:Cut the comm link,
nskr_kq_ttCollectorFight,DialogOptionSelected,$option == nskr_kq_ttCollectorFight,,"""Looks like it's time to use *other* means."" $HeOrShe has a ruthless grin.
The comm link is cut before you can respond.

the $faction $fleetName powers up their weapons and moves in to engage.",nskr_kq_ttCollectorExit:Cut the comm link,
,,,,,,
# Raid,,,,,,
nskr_kq_elizaRaidName,nskr_kqRaidName,$nskr_raid_key == elizaDisks,,Data Disks,,Name of the raid objective KestevenElizaModule adds at her port after the refusal
nskr_kq_elizaRaidTooltip,nskr_kqRaidTooltip,$nskr_raid_key == elizaDisks,,"Take the Data Disks from Eliza's compound, by force.",,
nskr_kq_elizaRaidDisk2,nskr_kqRaidResult,$nskr_raid_key == elizaDisks,"SetTextHighlights ""Data Disk #2""",Acquired Data Disk #2,,
nskr_kq_elizaRaidDisk1,nskr_kqRaidResult,$nskr_raid_key == elizaDisks,"SetTextHighlights ""Data Disk #1""",Acquired Data Disk #1,,
nskr_kq_elizaRaidCredits,nskr_kqRaidResult,$nskr_raid_key == elizaDisks,,Acquired $nskr_kq_elizaRaidCredits from miscellaneous valuables,,The credits token is highlighted as a quest token value
,,,,,,
# KESTEVEN QUESTLINE: ELIZA FLEETS,,,,,,
# Raided fleet,,,,,,
nskr_kq_elizaRaidedInit,BeginFleetEncounter,"$faction.id == mercenary score:1000
!$ignorePlayerCommRequests
$nskr_kq_elizaRaided",HailPlayer,,,
nskr_kq_elizaRaidedGreeting,OpenCommLink,"$faction.id == mercenary score:1000
$entity.isHostile
$entity.nskr_kq_elizaRaided score:100",$entity.ignorePlayerCommRequests = true 100,"""The greed of you corporate scum truly knows no bounds, always trying to suck away every last drop. You know $playerFirstName, stealing from the cause is punishable by death, and today I will be your executioner."" Her fiery eyes gives you one last look.

The comm link is cut before you have a chance to respond.",nskr_kq_elizaRaidedEnd:Cut the comm link,
nskr_kq_elizaRaidedEnd,DialogOptionSelected,$option == nskr_kq_elizaRaidedEnd,"EndConversation
ShowDefaultVisual",$fleetName powers up their weapons and moves in to engage.,,
,,,,,,
# Intercept for the chip,,,,,,
nskr_kq_elizaInterceptInit,BeginFleetEncounter,"$faction.id == mercenary score:1000
!$ignorePlayerCommRequests
$nskr_kq_elizaIntercept","HailPlayer
nskr_quest kq do elizaAggro",,,
nskr_kq_elizaInterceptInitReturning,BeginFleetEncounter,"$faction.id == mercenary score:1000
!$ignorePlayerCommRequests
$nskr_kq_elizaReturning","HailPlayer
nskr_quest kq do elizaAggro",,,"After the hand-over, as the old rows did once $ignorePlayerCommRequests expired"
nskr_kq_elizaInterceptGreeting,OpenCommLink,"$faction.id == mercenary score:100
!$ignorePlayerCommRequests
$entity.nskr_kq_elizaIntercept",,"""Good day to you captain, what a coincidence that we meet out here."" She says sarcastically.
""Enough small-talk, you know why I'm here don't you captain.""",nskr_kq_elizaInterceptTalk:Continue,
nskr_kq_elizaInterceptGreetingReturning,OpenCommLink,"$faction.id == mercenary score:100
!$ignorePlayerCommRequests
$entity.nskr_kq_elizaReturning",,"""Good day to you captain, what a coincidence that we meet out here."" She says sarcastically.
""Enough small-talk, you know why I'm here don't you captain.""",nskr_kq_elizaInterceptTalk:Continue,"After the hand-over, as the old rows did once $ignorePlayerCommRequests expired"
nskr_kq_elizaInterceptTalk,DialogOptionSelected,$option == nskr_kq_elizaInterceptTalk,"nskr_quest kq do elizaTalked
AddText ""\""Now can you hand the Chip over, like we agreed.\""""
AddText ""\""You haven't had a change of heart by chance?\"" She stares deeply into your eyes while waiting for a response.""
$entity.ignorePlayerCommRequests = true 10
FireAll nskr_kqElizaInterceptOptions","""I can tell you have the UPC captain."" She says sharply. ""I have eyes and ears all across the sector, tracking every one of your fascinating moves.""",,
nskr_kq_elizaInterceptOptHandOver,nskr_kqElizaInterceptOptions,!nskr_quest kq check elizaChipGone,,,nskr_kq_elizaInterceptHandOver:Give her the UPC,While the chip has not gone to Kesteven or an alternative ending
nskr_kq_elizaInterceptOptRefuse,nskr_kqElizaInterceptOptions,!nskr_quest kq check elizaChipGone,,,"nskr_kq_elizaInterceptRefuse:""No, I'd rather not.""",
nskr_kq_elizaInterceptOptNoChip,nskr_kqElizaInterceptOptions,nskr_quest kq check elizaChipGone,,,"nskr_kq_elizaInterceptNoChip:""I don't have it anymore.""",The only option once the chip is gone; the other two show otherwise
nskr_kq_elizaInterceptHandOver,DialogOptionSelected,$option == nskr_kq_elizaInterceptHandOver,"AddText ""\""Now come visit me at $nskr_kq_elizaHomeMarket to reap your reward.\""""
nskr_quest kq do elizaChipHandOver
PlaySound ui_noise_static
AddTextSmall ""Lost the Unlimited Production Chip"" gray
SetTextHighlightColors bad
SetTextHighlights Lost
AddTextSmall ""Relationship with Eliza improved by 5"" gray
SetTextHighlightColors good
SetTextHighlights 5","A shuttle quickly delivers the UPC over to Eliza's flagship. ""Oh yes captain, you've done an invaluable deed for the cause. Our time has come indeed."" An unsettling grin develops on her face.",nskr_kq_elizaInterceptExit:Leave,"elizaChipHandOver: the chip, reputation, markers, and the fleet stands down and flies home"
nskr_kq_elizaInterceptRefuse,DialogOptionSelected,$option == nskr_kq_elizaInterceptRefuse,"nskr_quest kq do elizaHostile
PlaySound ui_rep_drop","""We had a simple deal captain - if you are not willing to hold up your part, I shall fulfill it by force."" Her menacing eyes stare straight into you.
The comm link is cut before you can respond.

$fleetName powers up their weapons and moves in to engage.",nskr_kq_elizaInterceptExit:Cut the comm link,
nskr_kq_elizaInterceptNoChip,DialogOptionSelected,$option == nskr_kq_elizaInterceptNoChip,"nskr_quest kq do elizaHostile
PlaySound ui_rep_drop","""You did what?!""  She yells. ""You disgusting corporate scum. You sycophant. You bootlicker. You- you betrayer of the cause, now *you* die."" Her furious stare gives you one last look.
The comm link is cut before you can respond.

$fleetName powers up their weapons and moves in to engage.",nskr_kq_elizaInterceptExit:Cut the comm link,
nskr_kq_elizaInterceptExit,DialogOptionSelected,$option == nskr_kq_elizaInterceptExit,"EndConversation
ShowDefaultVisual",You cut the comm link.,,
,,,,,,
# Revenge fleet,,,,,,
nskr_kq_elizaRevengeInit,BeginFleetEncounter,"$faction.id == mercenary score:1000
!$ignorePlayerCommRequests
$nskr_kq_elizaRevenge",HailPlayer,,,
nskr_kq_elizaRevengeGreeting,OpenCommLink,"$faction.id == mercenary score:1000
$entity.isHostile
$entity.nskr_kq_elizaRevenge score:100",FireBest nskr_kqElizaRevengeOptions,"Furious Eliza shows up on your screen. ""I should have known you were a liar and corporate bootlicker all along! I can't believe you sold your soul and sector's salvation for idle promises of power. I will not your greed go unpunished!""",,
nskr_kq_elizaRevengeOptions,nskr_kqElizaRevengeOptions,,,,"0:nskr_kq_elizaRevengeMisunderstanding:""This is just a big misunderstanding.""
1:nskr_kq_elizaRevengeBootlicker:""what? I'm not a bootlicker.""
2:nskr_kq_elizaRevengeDie:""Time to die, anarchist scum!""
3:nskr_kq_elizaRevengeEnd:Cut the comm link",
nskr_kq_elizaRevengeMisunderstanding,DialogOptionSelected,$option == nskr_kq_elizaRevengeMisunderstanding,$entity.ignorePlayerCommRequests = true 100,"""No, there is nothing to misunderstand. You betrayed the cause, and now you will die for your crimes, it's simple."" Eliza is staring through your soul on the holodisplay. 

The comm link is cut before you have a chance to respond.",nskr_kq_elizaRevengeEnd:Cut the comm link,
nskr_kq_elizaRevengeBootlicker,DialogOptionSelected,$option == nskr_kq_elizaRevengeBootlicker,$entity.ignorePlayerCommRequests = true 100,"""Yes you are. You would do anything to have more power over others. Now you will die for your crimes."" Eliza is staring through your soul on the holodisplay. 

The comm link is cut before you have a chance to respond.",nskr_kq_elizaRevengeEnd:Cut the comm link,
nskr_kq_elizaRevengeDie,DialogOptionSelected,$option == nskr_kq_elizaRevengeDie,$entity.ignorePlayerCommRequests = true 100,"""No, you are the one who dies here. The sector will not miss tyrants like you, the people won't miss you. I will not miss you."" Eliza is staring through your soul on the holodisplay. 

The comm link is cut before you have a chance to respond.",nskr_kq_elizaRevengeEnd:Cut the comm link,
nskr_kq_elizaRevengeEnd,DialogOptionSelected,$option == nskr_kq_elizaRevengeEnd,"EndConversation
ShowDefaultVisual",$fleetName powers up their weapons and moves in to engage.,,
,,,,,,
# KESTEVEN QUESTLINE: ALTERNATIVE ENDINGS,,,,,,
# Luddic ending,,,,,,
nskr_kq_altEndingLuddicOption,PopulateOptions,"nskr_isBaseOfficial admin
nskr_quest kq is CHIP_RECOVERED
nskr_quest kq check altEndingLuddicMarket
!nskr_quest kq flag CHIP_HANDED_TO_ELIZA
!nskr_quest kq flag ALT_ENDING_DONE
!nskr_quest kq flag LUDDIC_ENDING_SECOND_TALK",,,nskr_kq_altEndingLuddicPick:Talk about the Unlimited Production Chip you have,"Admin officials of Luddic Church and Luddic Path markets, until one reaches the second conversation"
nskr_kq_altEndingLuddicOptionLocked,PopulateOptions,"nskr_isBaseOfficial admin
nskr_quest kq is CHIP_RECOVERED
nskr_quest kq check altEndingLuddicMarket
!nskr_quest kq flag CHIP_HANDED_TO_ELIZA
!nskr_quest kq flag ALT_ENDING_DONE
nskr_quest kq flag LUDDIC_ENDING_SECOND_TALK
$nskr_kq_altEndingLocked",,,nskr_kq_altEndingLuddicPick:Talk about the Unlimited Production Chip you have,"After the second conversation, only the official who had it"
nskr_kq_altEndingLuddicPickSel,DialogOptionSelected,$option == nskr_kq_altEndingLuddicPick,"SetTextHighlights destroyed
AddText ""\""For these are the evils that corrupt our world - Taking us further from Providence. You don't deny this do you captain? For certain you knew our reaction to this object, a true walker would know to approach us.\""""
AddText ""\""Is this true captain?\"" $HeOrShe rubs $hisOrHer chin with deep intent in $hisOrHer eyes.""","""I hear you speak of a vile creation of mammon."" $HeOrShe says sharply. ""It must be destroyed, no question about it.""","nskr_kq_altEndingLuddicAgree:Destroy the Chip
nskr_kq_altEndingLuddicDoubt:""So I would get nothing?""
nskr_kq_altEndingExit:""Actually, never mind.""",
